74723;-482984;-1086915
74724;-481771;-1082945
74725;-484509;-1078928
74726;-483727;-1087449
74727;-485619;-1083572
74728;-487651;-1085501
74730;-482982;-1081891
74731;-491817;-1087599
74733;-492256;-1082362
74735;-488566;-1081251
74741;-499451;-1096339
74742;-501472;-1096644
74743;-504279;-1104717
74744;-500596;-1104134
74745;-496019;-1101145
74747;-510289;-1107845
74751;-503756;-1087276
74752;-510188;-1087872
74753;-516092;-1090359
74754;-511132;-1090681
74755;-511329;-1090825
74756;-505878;-1091440
74757;-501342;-1089311
74761;-494701;-1093439
74762;-488135;-1092321
74763;-486344;-1095237
74764;-486030;-1098590
74766;-484246;-1099660
74767;-486464;-1094938
74768;-487724;-1099843
74769;-491455;-1098653
74770;-492308;-1090867
74771;-507132;-1077849
74773;-499361;-1083190
74774;-503572;-1081067
74775;-509238;-1082843
74781;-499262;-1089971
74782;-503403;-1093681
74783;-507425;-1099398
74784;-506980;-1096207
74786;-513653;-1097650
74787;-518470;-1102276
74791;-489203;-1091282
74792;-483769;-1093279
74794;-479179;-1096119
74795;-491221;-1092427
74801;-476137;-1094471
74901;-509341;-1103355
75002;-534387;-1138492
75101;-546604;-1140755
75102;-541972;-1140387
75103;-541811;-1134005
75104;-539033;-1136698
75105;-539268;-1133044
75111;-527440;-1136890
75114;-523835;-1142788
75115;-528070;-1142386
75116;-529957;-1139439
75117;-534008;-1142779
75118;-535157;-1146422
75119;-537048;-1144401
75121;-531778;-1133680
75122;-528217;-1132688
75123;-527841;-1128110
75124;-536639;-1133149
75125;-530920;-1129522
75127;-535023;-1131640
75131;-523233;-1131148
75144;-548745;-1143995
75201;-547077;-1149024
75301;-513510;-1128716
75352;-508637;-1133769
75353;-512259;-1139017
75354;-518827;-1137468
75355;-515293;-1134867
75356;-513008;-1135156
75361;-517255;-1127702
75362;-517566;-1119188
75363;-511858;-1123459
75364;-507224;-1126041
75366;-503630;-1131993
75367;-505343;-1132207
75368;-510190;-1131512
75501;-496251;-1155237
75601;-491725;-1159111
75602;-488104;-1159836
75603;-485433;-1157474
75604;-481394;-1156692
75605;-477981;-1154956
75606;-472593;-1153944
75607;-490804;-1164054
75611;-497368;-1163969
75612;-493140;-1172234
75614;-489257;-1169817
75621;-502475;-1150501
75622;-505415;-1152135
75623;-499084;-1149235
75624;-497886;-1145627
75625;-495247;-1148664
75627;-487306;-1147483
75631;-501929;-1159653
75641;-498047;-1134734
75642;-501388;-1136558
75643;-506757;-1137996
75644;-506234;-1142385
75645;-502152;-1140776
75651;-491508;-1140017
75652;-490508;-1142208
75653;-487582;-1144144
75654;-487702;-1140224
75655;-480149;-1142748
75656;-476134;-1144560
75657;-473010;-1146829
75661;-483477;-1142170
75662;-478963;-1146847
75663;-494787;-1138658
75701;-496362;-1140906
76001;-520844;-1165164
76005;-521095;-1165015
76301;-528132;-1161713
76302;-526812;-1167807
76307;-521823;-1177826
76311;-514776;-1166730
76312;-507524;-1167024
76313;-504301;-1163582
76314;-516102;-1160681
76315;-510028;-1162426
76316;-518993;-1158077
76317;-515474;-1158130
76318;-508018;-1157970
76319;-512319;-1156456
76321;-506943;-1182187
76323;-510633;-1174841
76324;-502589;-1178246
76325;-503304;-1172656
76326;-515562;-1178854
76331;-496374;-1184146
76332;-492866;-1180374
76333;-500571;-1184418
76334;-495041;-1187951
76341;-518844;-1178983
76345;-518564;-1173180
76351;-524460;-1172213
76361;-532330;-1169595
76362;-532777;-1160947
76363;-536191;-1169729
76364;-534237;-1173313
76502;-531371;-1165748
76601;-497269;-1176358
76701;-540453;-1156231
76801;-541510;-1158572
76802;-547651;-1162005
76803;-548364;-1166771
76804;-554846;-1171358
76805;-558108;-1173796
76811;-541182;-1147536
76812;-544538;-1157179
76813;-554634;-1164684
76821;-536018;-1162979
76823;-536332;-1148855
76824;-533993;-1153957
76831;-545849;-1154013
76832;-548522;-1159883
76833;-553052;-1158066
76834;-556855;-1158679
76841;-517834;-1152017
76842;-525306;-1147692
76843;-529910;-1147848
76852;-528882;-1157947
76861;-518671;-1145772
76871;-509167;-1147009
76872;-516494;-1147149
76875;-513966;-1143373
76901;-526135;-1153270
77200;-541217;-1117968
77700;-543054;-1126540
77900;-545673;-1121624
78301;-548138;-1124822
78305;-536400;-1102818
78306;-532172;-1106744
78311;-547740;-1107722
78313;-548029;-1111398
78314;-544285;-1114280
78315;-541326;-1113012
78316;-540078;-1114189
78321;-563793;-1107469
78322;-561232;-1115191
78324;-567497;-1110992
78325;-570983;-1106986
78332;-554618;-1112458
78333;-553534;-1114392
78335;-550398;-1116042
78336;-550820;-1118718
78342;-558623;-1124606
78344;-560432;-1120333
78345;-560678;-1115860
78346;-555768;-1121335
78347;-552617;-1123386
78349;-556423;-1124982
78353;-539114;-1122000
78354;-538040;-1124706
78355;-530581;-1124863
78356;-536474;-1124520
78357;-536301;-1128492
78361;-535383;-1117707
78365;-536430;-1121445
78372;-541272;-1126913
78373;-543570;-1128234
78375;-546970;-1132204
78383;-557094;-1094732
78385;-552664;-1093593
78386;-548018;-1096700
78391;-555296;-1100780
78396;-549874;-1101802
78397;-545676;-1098472
78401;-557717;-1108265
78501;-541889;-1106553
78701;-562976;-1077551
78801;-552078;-1086360
78803;-559264;-1081052
78804;-559617;-1084328
78805;-556116;-1088744
78811;-552422;-1066024
78813;-559797;-1076110
78814;-557659;-1074175
78815;-555841;-1071410
78816;-553327;-1074347
78820;-562973;-1081469
78821;-565575;-1084055
78823;-559480;-1063256
78825;-556405;-1055696
78832;-563264;-1055545
78833;-565853;-1064969
78901;-572244;-1086465
78961;-566738;-1080437
78962;-571088;-1077536
78963;-569011;-1075656
78964;-567608;-1071669
78969;-567664;-1084441
78971;-567167;-1088593
78972;-565704;-1093397
78973;-562664;-1096126
78974;-560920;-1090296
78975;-563653;-1086363
78982;-565929;-1101672
78983;-568513;-1102818
78985;-570235;-1099141
78991;-573985;-1073043
79001;-543851;-1052654
79051;-539174;-1043390
79052;-538205;-1041260
79053;-543102;-1040176
79054;-546535;-1042061
79055;-543260;-1035009
79057;-550494;-1032765
79058;-545689;-1035568
79061;-548715;-1050637
79063;-549617;-1050571
79064;-550239;-1044301
79065;-550854;-1039782
79066;-551366;-1041148
79069;-561842;-1025387
79070;-556303;-1031948
79081;-541941;-1048405
79082;-539334;-1046612
79084;-535325;-1044233
79201;-527056;-1079704
79302;-531842;-1090959
79303;-534036;-1096761
79305;-530315;-1100982
79312;-516027;-1083074
79313;-513042;-1085411
79315;-515815;-1078244
79316;-518802;-1074109
79323;-527981;-1066143
79324;-537860;-1068656
79326;-532994;-1063852
79331;-532568;-1072115
79333;-529269;-1103516
79336;-538918;-1074162
79342;-543384;-1082348
79344;-547546;-1087182
79351;-537850;-1089782
79356;-536390;-1091097
79368;-522611;-1094231
79371;-525327;-1060544
79374;-530113;-1056251
79376;-531056;-1049261
79382;-517514;-1056515
79383;-520503;-1050557
79384;-524848;-1051379
79391;-507119;-1074626
79393;-515615;-1071668
79395;-518737;-1060459
79397;-508527;-1056352
79399;-511312;-1051518
79401;-511812;-1069803
79501;-541891;-1082611
79601;-559303;-1135367
79602;-548999;-1140200
79603;-558538;-1133957
79604;-558858;-1133986
79607;-556918;-1132080
79802;-563454;-1133734
79803;-567406;-1132246
79804;-563075;-1138965
79805;-570002;-1142443
79806;-562562;-1142951
79807;-561158;-1145595
79808;-559715;-1141648
79809;-557291;-1141214
79811;-556420;-1133786
79812;-552344;-1133027
79813;-552072;-1130160
79814;-553963;-1127294
79816;-559068;-1128723
79817;-558807;-1130297
79821;-553651;-1137564
79823;-551565;-1142138
79824;-554589;-1143373
79825;-557682;-1146770
79826;-556354;-1149535
79827;-552547;-1149509
79828;-553997;-1150359
79829;-556426;-1153536
79830;-553251;-1153532
79841;-562932;-1128126
79842;-564566;-1130313
79843;-567159;-1128234
79844;-570991;-1124417
79845;-574826;-1125764
79846;-577398;-1123258
79847;-580980;-1122871
79848;-578439;-1129891
79849;-575073;-1129750
79851;-568960;-1123358
79852;-573528;-1119519
79853;-575437;-1116702
79854;-576427;-1112242
79855;-571762;-1113980
79856;-568013;-1116281
79857;-566039;-1120665
79858;-563429;-1124556
79861;-576947;-1137371
79862;-578971;-1140142
